key,value,tag,definition_en,definition_ca,definition_es,count_all,count_all_fraction,count_nodes,count_nodes_fraction,count_ways,count_ways_fraction,count_relations,count_relations_fraction,in_wiki,projects,key_ca,value_ca,key_es,value_es,number
generator:source,solar,generator:source=solar,,generador:font	=	solar,generador:fuente	=	solar,4941031,0,783272,0,4150626,0,7133,0,Yes,12,generador:font,solar,generador:fuente,solar,15863
generator:source,tidal,,,generador:font	=	de marea,generador:fuente	=	de marea,,,,,,,,,,,generador:font,de marea,generador:fuente,de marea,15872
generator:source,waste,,,generador:font	=	desaprofitar,generador:fuente	=	desperdiciar,,,,,,,,,,,generador:font,desaprofitar,generador:fuente,desperdiciar,15873
generator:source,wave,,,generador:font	=	onada,generador:fuente	=	ola,,,,,,,,,,,generador:font,onada,generador:fuente,ola,15879
generator:source,wind,generator:source=wind,,generador:font	=	vent,generador:fuente	=	viento,443135,,441620,0,1501,,14,,Yes,20,generador:font,vent,generador:fuente,viento,15864
generator:type,boiler,,,generador: tipus	=	caldera,generador:tipo	=	caldera,,,,,,,,,,,generador: tipus,caldera,generador:tipo,caldera,15886
generator:type,combined_cycle,,,generador: tipus	=	cicle combinat,generador:tipo	=	ciclo combinado,,,,,,,,,,,generador: tipus,cicle combinat,generador:tipo,ciclo combinado,15887
generator:type,francis_turbine,,,generador: tipus	=	turbina francis,generador:tipo	=	turbina francis,,,,,,,,,,,generador: tipus,turbina francis,generador:tipo,turbina francis,15895
generator:type,gas_turbine,,,generador: tipus	=	turbina de gas,generador: tipo	=	turbina de gas,,,,,,,,,,,generador: tipus,turbina de gas,generador: tipo,turbina de gas,15893
generator:type,heat_pump,,,generador: tipus	=	bomba de calor,generador: tipo	=	bomba de calor,,,,,,,,,,,generador: tipus,bomba de calor,generador: tipo,bomba de calor,15885
generator:type,horizontal_axis,generator:type=horizontal_axis,,generador: tipus	=	eix horitzontal,generador:tipo	=	eje horizontal,331826,,330760,0,1056,,10,,Yes,5,generador: tipus,eix horitzontal,generador:tipo,eje horizontal,15883
generator:type,hydrodynamic_screw,,,generador: tipus	=	cargol hidrodinàmic,generador: tipo	=	tornillo hidrodinámico,,,,,,,,,,,generador: tipus,cargol hidrodinàmic,generador: tipo,tornillo hidrodinámico,15892
generator:type,kaplan_turbine,,,generador: tipus	=	turbina kaplan,generador: tipo	=	turbina kaplan,,,,,,,,,,,generador: tipus,turbina kaplan,generador: tipo,turbina kaplan,15896
generator:type,pelton_turbine,,,generador: tipus	=	turbina pelton,generador: tipo	=	turbina pelton,,,,,,,,,,,generador: tipus,turbina pelton,generador: tipo,turbina pelton,15897
generator:type,reciprocating_engine,,,generador: tipus	=	motor alternatiu,generador: tipo	=	motor alternativo,,,,,,,,,,,generador: tipus,motor alternatiu,generador: tipo,motor alternativo,15890
generator:type,solar_photovoltaic_panel,generator:type=solar_photovoltaic_panel,,generador: tipus	=	panell_fotovoltaic_solar,generador:tipo	=	panel_fotovoltaico_solar,4784533,0,761952,0,4015667,0,6914,0,Yes,8,generador: tipus,panell_fotovoltaic_solar,generador:tipo,panel_fotovoltaico_solar,15882
generator:type,solar_thermal_collector,generator:type=solar_thermal_collector,,generador: tipus	=,generador:tipo	=	colector_térmico_solar,81338,,3089,,78229,0,20,,Yes,6,generador: tipus,,generador:tipo,colector_térmico_solar,15884
generator:type,steam_generator,,,generador: tipus	=	generador de vapor,generador:tipo	=	generador de vapor,,,,,,,,,,,generador: tipus,generador de vapor,generador:tipo,generador de vapor,15889
generator:type,steam_turbine,,,generador: tipus	=	turbina de vapor,generador: tipo	=	turbina de vapor,,,,,,,,,,,generador: tipus,turbina de vapor,generador: tipo,turbina de vapor,15894
generator:type,vertical_axis,,,generador: tipus	=	eix vertical,generador: tipo	=	eje vertical,,,,,,,,,,,generador: tipus,eix vertical,generador: tipo,eje vertical,15888
generator:type,zuppinger_water_wheel,,,generador: tipus	=	roda d'aigua zuppinger,generador: tipo	=	rueda de agua zuppinger,,,,,,,,,,,generador: tipus,roda d'aigua zuppinger,generador: tipo,rueda de agua zuppinger,15891
genus,Abies,,,gènere	=	Abies,género	=	Abies,,,,,,,,,,,gènere,Abies,género,Abies,15955
genus,Acacia,,,gènere	=	Acàcia,género	=	Acacia,,,,,,,,,,,gènere,Acàcia,género,Acacia,15942
genus,Acer,genus=Acer,,gènere	=	acer,género	=	acer,175944,,175662,0,261,,21,,Yes,2,gènere,acer,género,acer,15898
genus,Adansonia,,,gènere	=	Adansonia,género	=	Adansonia,,,,,,,,,,,gènere,Adansonia,género,Adansonia,15956
genus,Aesculus,genus=Aesculus,,gènere	=	escul,género	=	esculo,49708,,49413,0,294,,1,,No,1,gènere,escul,género,esculo,15902
genus,Ailanthus,,,gènere	=	Ailanto,género	=	Ailanto,,,,,,,,,,,gènere,Ailanto,género,Ailanto,15968
genus,Alnus,,,gènere	=	Alnus,género	=	Alnus,,,,,,,,,,,gènere,Alnus,género,Alnus,15935
genus,Amelanchier,,,gènere	=	Amelanchier,género	=	Amelanchier,,,,,,,,,,,gènere,Amelanchier,género,Amelanchier,15940
genus,Ananas,,,gènere	=	Ananes,género	=	Ananas,,,,,,,,,,,gènere,Ananes,género,Ananas,15928
genus,Arbre␣Sandaré,,,gènere	=	Arbre␣Sandaré,género	=	Arbre␣Sandaré,,,,,,,,,,,gènere,Arbre␣Sandaré,género,Arbre␣Sandaré,15921
genus,Areca,,,gènere	=	Areca,género	=	Areca,,,,,,,,,,,gènere,Areca,género,Areca,15959
genus,Arecaceae,,,gènere	=	arecàcies,género	=	arecáceas,,,,,,,,,,,gènere,arecàcies,género,arecáceas,15945
genus,Betula,genus=Betula,,gènere	=	Bètula,género	=	Bétula,38055,,37166,0,762,,127,,No,1,gènere,Bètula,género,Bétula,15910
genus,Camellia,genus=Camellia,,gènere	=	Camèlia,género	=	Camelia,12364,,358,,12004,,2,,No,1,gènere,Camèlia,género,Camelia,15915
genus,Carica,,,gènere	=	carica,género	=	carica,,,,,,,,,,,gènere,carica,género,carica,15964
genus,Carpinus,genus=Carpinus,,gènere	=	Fuster,género	=	Carpino,27008,,26888,0,120,,,,No,1,gènere,Fuster,género,Carpino,15918
genus,Castanea,,,gènere	=	Castanea,género	=	Castanea,,,,,,,,,,,gènere,Castanea,género,Castanea,15952
genus,Catalpa,,,gènere	=	Catalpa,género	=	Catalpa,,,,,,,,,,,gènere,Catalpa,género,Catalpa,15972
genus,Cedrus,,,gènere	=	cedre,género	=	cedro,,,,,,,,,,,gènere,cedre,género,cedro,15932
genus,Celtis,genus=Celtis,,gènere	=	celtís,género	=	celtís,28020,,27924,0,96,,,,No,1,gènere,celtís,género,celtís,15911
genus,Cerasus,genus=Cerasus,,gènere	=	Ceraso,género	=	Ceraso,10393,,9790,,603,,,,No,1,gènere,Ceraso,género,Ceraso,15930
genus,Cercis,,,gènere	=	cercis,género	=	cercis,,,,,,,,,,,gènere,cercis,género,cercis,15944
genus,Chamaecyparis,,,gènere	=	Chamaecyparis,género	=	Chamaecyparis,,,,,,,,,,,gènere,Chamaecyparis,género,Chamaecyparis,15961
genus,Citrus,,,gènere	=	Agris,género	=	Agrios,,,,,,,,,,,gènere,Agris,género,Agrios,15933
genus,Cocos,,,gènere	=	Cocos,género	=	Cocos,,,,,,,,,,,gènere,Cocos,género,Cocos,15919
genus,Coffea,,,gènere	=	Cafè,género	=	Café,,,,,,,,,,,gènere,Cafè,género,Café,15967
genus,Corylus,,,gènere	=	coril,género	=	corilo,,,,,,,,,,,gènere,coril,género,corilo,15937
genus,Crataegus,,,gènere	=	Crataegus,género	=	Crataegus,,,,,,,,,,,gènere,Crataegus,género,Crataegus,15946
genus,Cupressus,,,gènere	=	cuprès,género	=	cupreso,,,,,,,,,,,gènere,cuprès,género,cupreso,15936
genus,Elaeis,genus=Elaeis,,gènere	=	Elaeis,género	=	Elaeis,16971,,190,,16627,,154,,No,1,gènere,Elaeis,género,Elaeis,15912
genus,Eucalyptus,genus=Eucalyptus,,gènere	=	Eucaliptus,género	=	Eucalipto,36594,,2514,,32750,,1330,0,No,,gènere,Eucaliptus,género,Eucalipto,15904
genus,Fagus,genus=Fagus,,gènere	=	Fagus,género	=	Fagus,11581,,11203,,373,,5,,No,1,gènere,Fagus,género,Fagus,15926
genus,Ficus,,,gènere	=	ficus,género	=	ficus,,,,,,,,,,,gènere,ficus,género,ficus,15957
genus,Fraxinus,genus=Fraxinus,,gènere	=	Fraxí,género	=	Fraxino,65124,,64986,0,138,,,,No,1,gènere,Fraxí,género,Fraxino,15901
genus,Ginkgo,,,gènere	=	Gingko,género	=	Gingko,,,,,,,,,,,gènere,Gingko,género,Gingko,15934
genus,Gleditsia,genus=Gleditsia,,gènere	=	gleditsia,género	=	gleditsia,16012,,16002,0,10,,,,No,1,gènere,gleditsia,género,gleditsia,15913
genus,Hevea,,,gènere	=	hevea,género	=	hevea,,,,,,,,,,,gènere,hevea,género,hevea,15963
genus,Humulus,,,gènere	=	húmul,género	=	húmulo,,,,,,,,,,,gènere,húmul,género,húmulo,15951
genus,Hylocereus,,,gènere	=	Hylocereus,género	=	Hylocereus,,,,,,,,,,,gènere,Hylocereus,género,Hylocereus,15958
genus,Juglans,,,gènere	=	Juglans,género	=	Juglans,,,,,,,,,,,gènere,Juglans,género,Juglans,15931
genus,Koelreuteria,,,gènere	=	Koelreuteria,género	=	Koelreuteria,,,,,,,,,,,gènere,Koelreuteria,género,Koelreuteria,15974
genus,Lagerstroemia,,,gènere	=	lagerstroèmia,género	=	lagerstroemia,,,,,,,,,,,gènere,lagerstroèmia,género,lagerstroemia,15981
genus,Larix,,,gènere	=	larix,género	=	larix,,,,,,,,,,,gènere,larix,género,larix,15973
genus,Ligustrum,,,gènere	=	tauleta,género	=	ligustro,,,,,,,,,,,gènere,tauleta,género,ligustro,15962
genus,Liquidambar,,,gènere	=	Liquidàmbar,género	=	Liquidámbar,,,,,,,,,,,gènere,Liquidàmbar,género,Liquidámbar,15939
genus,Liriodendron,,,gènere	=	lliriodendre,género	=	liriodendro,,,,,,,,,,,gènere,lliriodendre,género,liriodendro,15949
genus,Macadamia,,,gènere	=	macadàmia,género	=	macadamia,,,,,,,,,,,gènere,macadàmia,género,macadamia,15970
genus,Magnolia,,,gènere	=	Magnòlia,género	=	Magnolia,,,,,,,,,,,gènere,Magnòlia,género,Magnolia,15941
genus,Malus,genus=Malus,,gènere	=	Malus,género	=	Malus,34518,,34358,0,147,,13,,No,1,gènere,Malus,género,Malus,15907
genus,Mangifera,,,gènere	=	Mangifera,género	=	Mangifera,,,,,,,,,,,gènere,Mangifera,género,Mangifera,15969
genus,Morus,,,gènere	=	Morus,género	=	Morus,,,,,,,,,,,gènere,Morus,género,Morus,15943
genus,Musa,genus=Musa,,gènere	=	musa,género	=	musa,12018,,2631,,9374,,13,,No,,gènere,musa,género,musa,15914
genus,Olea,genus=Olea,,gènere	=	Olea,género	=	Olea,13536,,13058,,471,,7,,No,1,gènere,Olea,género,Olea,15927
genus,Opuntia,,,gènere	=	Opuntia,género	=	Opuntia,,,,,,,,,,,gènere,Opuntia,género,Opuntia,15979
genus,Ostrya,,,gènere	=	Ostrya,género	=	Ostrya,,,,,,,,,,,gènere,Ostrya,género,Ostrya,15980
genus,Paulownia,,,gènere	=	Paulownia,género	=	Paulownia,,,,,,,,,,,gènere,Paulownia,género,Paulownia,15978
genus,Persea,,,gènere	=	persea,género	=	persea,,,,,,,,,,,gènere,persea,género,persea,15929
genus,Phoenix,genus=Phoenix,,gènere	=	Fènix,género	=	Fénix,11574,,9696,,1456,,422,,No,1,gènere,Fènix,género,Fénix,15922
genus,Picea,genus=Picea,,gènere	=	picea,género	=	picea,23029,,22823,0,179,,27,,No,1,gènere,picea,género,picea,15909
genus,Pinus,genus=Pinus,,gènere	=	pi,género	=	pino,35755,,32896,0,2420,,439,,No,1,gènere,pi,género,pino,15908
genus,Platanus,genus=Platanus,,gènere	=	Platanus,género	=	Platanus,113709,,113024,0,685,,,,Yes,2,gènere,Platanus,género,Platanus,15900
genus,Populus,genus=Populus,,gènere	=	populus,género	=	populus,38676,,33481,0,5141,,54,,No,1,gènere,populus,género,populus,15905
genus,Prunus,genus=Prunus,,gènere	=	prunus,género	=	prunus,49741,,49338,0,403,,,,No,1,gènere,prunus,género,prunus,15906
genus,Pseudotsuga,,,gènere	=	pseudotsuga,género	=	pseudotsuga,,,,,,,,,,,gènere,pseudotsuga,género,pseudotsuga,15976
genus,Pyrus,genus=Pyrus,,gènere	=	Piro,género	=	Piro,12203,,12163,,37,,3,,No,1,gènere,Piro,género,Piro,15925
genus,Quercus,genus=Quercus,,gènere	=	quercus,género	=	quercus,118878,,117395,0,1413,,70,,Yes,2,gènere,quercus,género,quercus,15903
genus,Robinia,genus=Robinia,,gènere	=	robinia,género	=	robinia,21609,,21571,0,37,,1,,No,1,gènere,robinia,género,robinia,15920
genus,Salix,genus=Salix,,gènere	=	Salix,género	=	Salix,12052,,11231,,784,,37,,No,1,gènere,Salix,género,Salix,15924
genus,Schinus,,,gènere	=	Esquinus,género	=	Esquinus,,,,,,,,,,,gènere,Esquinus,género,Esquinus,15975
genus,Sophora,genus=Sophora,,gènere	=	Sòfora,género	=	Sófora,10516,,10511,,5,,,,No,,gènere,Sòfora,género,Sófora,15917
genus,Sorbus,genus=Sorbus,,gènere	=	glop,género	=	sorbo,13781,,13747,0,32,,2,,No,1,gènere,glop,género,sorbo,15938
genus,Styphnolobium,,,gènere	=	Styphnolobium,género	=	Styphnolobium,,,,,,,,,,,gènere,Styphnolobium,género,Styphnolobium,15965
genus,Syringa,,,gènere	=	Xeringa,género	=	Jeringuilla,,,,,,,,,,,gènere,Xeringa,género,Jeringuilla,15923
genus,Taxus,,,gènere	=	Taxus,género	=	Taxus,,,,,,,,,,,gènere,Taxus,género,Taxus,15947
genus,Thuja,,,gènere	=	teva,género	=	tuya,,,,,,,,,,,gènere,teva,género,tuya,15950
genus,Tilia,genus=Tilia,,gènere	=	tília,género	=	tilia,167820,,166546,0,1260,,14,,Yes,2,gènere,tília,género,tilia,15899
genus,Trachycarpus,,,gènere	=	traquicarp,género	=	traquicarpo,,,,,,,,,,,gènere,traquicarp,género,traquicarpo,15971
genus,Ulmus,genus=Ulmus,,gènere	=	Ulmus,género	=	Ulmus,22378,,22293,0,85,,,,No,1,gènere,Ulmus,género,Ulmus,15916
genus,Vaccinium,,,gènere	=	vaccini,género	=	vaccinio,,,,,,,,,,,gènere,vaccini,género,vaccinio,15954
genus,Vachellia,,,gènere	=	Vachelia,género	=	Vachelia,,,,,,,,,,,gènere,Vachelia,género,Vachelia,15948
genus,Washingtonia,,,gènere	=	Washingtonia,género	=	Washingtonia,,,,,,,,,,,gènere,Washingtonia,género,Washingtonia,15960
genus,Zelkova,,,gènere	=	Zelkova,género	=	Zelkova,,,,,,,,,,,gènere,Zelkova,género,Zelkova,15953
genus,palm,,,gènere	=	palmera,género	=	palmera,,,,,,,,,,,gènere,palmera,género,palmera,15977
genus,unknown,,,gènere	=	desconegut,género	=	desconocido,,,,,,,,,,,gènere,desconegut,género,desconocido,15966
genus:de,Ahorn,genus:de=Ahorn,,,,40510,,40381,0,129,,,,No,,,,,,3881
genus:de,Birke,genus:de=Birke,,,,12402,,12260,,141,,1,,No,,,,,,10830
genus:de,Eiche,genus:de=Eiche,,,,57795,,57666,0,129,,,,No,,,,,,2984
genus:de,Esche,genus:de=Esche,,,,10699,,10684,,15,,,,No,,,,,,12578
genus:de,Hainbuche,genus:de=Hainbuche,,,,12381,,12355,,26,,,,No,,,,,,10860
genus:de,Linde,genus:de=Linde,,gènere:de	=	Linde,género:de	=	Linde,69046,,68658,0,386,,2,,Yes,,gènere:de,Linde,género:de,Linde,15983
genus:de,Platane,genus:de=Platane,,,,19227,,18967,0,260,,,,No,,,,,,7222
genus:de,Rosskastanie,genus:de=Rosskastanie,,gènere:de	=	Rosskastanie,género:de	=	Rosskastanie,15118,,15056,0,62,,,,No,,gènere:de,Rosskastanie,género:de,Rosskastanie,15982
genus:en,Ash,genus:en=Ash,,gènere: ca	=	Cendre,género: es	=	Ceniza,20834,,20834,0,,,,,No,,gènere: ca,Cendre,género: es,Ceniza,15985
genus:en,Linden,genus:en=Linden,,gènere: ca	=	Til·ler,género: es	=	Tilo,11197,,11197,,,,,,No,,gènere: ca,Til·ler,género: es,Tilo,15987
genus:en,Locust,genus:en=Locust,,gènere: ca	=	llagosta,género: es	=	Langosta,10538,,10538,,,,,,No,,gènere: ca,llagosta,género: es,Langosta,15988
genus:en,Maple,genus:en=Maple,,gènere: ca	=	Arce,género: es	=	Arce,54716,,54710,0,6,,,,No,,gènere: ca,Arce,género: es,Arce,15984
genus:en,Oak,genus:en=Oak,,,,10538,,10499,,38,,1,,No,,,,,,12744
genus:en,Spruce,genus:en=Spruce,,gènere: ca	=	Avet,género: es	=	Abeto,15612,,15610,0,2,,,,No,,gènere: ca,Avet,género: es,Abeto,15986
genus:wikidata,Q127849,genus:wikidata=Q127849,,,,11940,,11855,,85,,,,No,,,,,,11276
genus:wikidata,Q42292,genus:wikidata=Q42292,,,,20088,,20087,0,1,,,,No,,,,,,6917
geobase:acquisitionTechnique,GPS,geobase:acquisitionTechnique=GPS,,geobase: tècnica d'adquisició	=	GPS,geobase: técnica de adquisición	=	GPS,299563,,,,299563,0,,,No,,geobase: tècnica d'adquisició,GPS,geobase: técnica de adquisición,GPS,15989
geobase:acquisitionTechnique,Orthoimage,geobase:acquisitionTechnique=Orthoimage,,,,21433,,,,21433,,,,No,,,,,,6534
geobase:acquisitionTechnique,Vector Data,geobase:acquisitionTechnique=Vector Data,,,,48612,,,,48612,,,,No,,,,,,3393
geobase:datasetName,NRN:British Columbia,geobase:datasetName=NRN:British Columbia,,,,23147,,,,23147,,,,No,,,,,,6124
geocodigo,*,,,geocodi	=	*,geocódigo	=	*,,,,,,,,,,,geocodi,*,geocódigo,*,15994
geological,fault,,,geològic	=	culpa,geológico	=	culpa,,,,,,,,,,,geològic,culpa,geológico,culpa,16000
geological,moraine,,,geològic	=	morena,geológico	=	morena,,,,,,,,,,,geològic,morena,geológico,morena,16002
geological,outcrop,,,geològic	=	aflorament,geológico	=	afloramiento,,,,,,,,,,,geològic,aflorament,geológico,afloramiento,15995
geological,palaeontological_site,,,geològic	=	lloc paleontològic,geológico	=	sitio paleontológico,,,,,,,,,,,geològic,lloc paleontològic,geológico,sitio paleontológico,16004
geological,volcanic_caldera,,,geològic	=	caldera volcànica,geológico	=	caldera volcánica,,,,,,,,,,,geològic,caldera volcànica,geológico,caldera volcánica,15997
geological,volcanic_caldera_rim,,,geològic	=	vora de la caldera volcànica,geológico	=	borde de la caldera volcánica,,,,,,,,,,,geològic,vora de la caldera volcànica,geológico,borde de la caldera volcánica,15996
geological,volcanic_geyser,,,geològic	=	guèiser volcànic,geológico	=	géiser volcánico,,,,,,,,,,,geològic,guèiser volcànic,geológico,géiser volcánico,16001
geological,volcanic_lava_channel,,,geològic	=	canal de lava volcànica,geológico	=	canal de lava volcánica,,,,,,,,,,,geològic,canal de lava volcànica,geológico,canal de lava volcánica,15999
geological,volcanic_lava_field,,,geològic	=	camp de lava volcànica,geológico	=	campo de lava volcánica,,,,,,,,,,,geològic,camp de lava volcànica,geológico,campo de lava volcánica,15998
geological,volcanic_lava_tube,,,geològic	=	tub de lava volcànica,geológico	=	tubo de lava volcánica,,,,,,,,,,,geològic,tub de lava volcànica,geológico,tubo de lava volcánica,16005
geological,volcanic_vent,,,geològic	=	respirador volcànic,geológico	=	respiradero volcánico,,,,,,,,,,,geològic,respirador volcànic,geológico,respiradero volcánico,16003
geometry:reviewed,no,geometry:reviewed=no,,,,13105,,,,13104,,1,,No,,,,,,10302
glacier:part,moraine,,,glacera: part	=	morena,glaciar: parte	=	morena,,,,,,,,,,,glacera: part,morena,glaciar: parte,morena,16006
glacier:type,mountain,,,glacera: tipus	=	muntanya,glaciar:tipo	=	montaña,,,,,,,,,,,glacera: tipus,muntanya,glaciar:tipo,montaña,16007
glideslope,yes,,,pendent de planeig	=	si,pendiente de planeo	=	si,,,,,,,,,,,pendent de planeig,si,pendiente de planeo,si,16008
gnis:fcode,33600,gnis:fcode=33600,,,,34064,,,,34049,,15,,No,,,,,,4472
gnis:ftype,ArtificialPath,gnis:ftype=ArtificialPath,,,,47592,,,,47592,,,,No,,,,,,3449
gnis:ftype,CanalDitch,gnis:ftype=CanalDitch,,,,33213,,,,33198,,15,,No,,,,,,4557
gnis:ftype,LakePond,gnis:ftype=LakePond,,,,16743,,,,16663,,80,,No,,,,,,8143
gnis:ftype,StreamRiver,gnis:ftype=StreamRiver,,,,639983,0,,,639974,0,9,,No,,,,,,462
gnis:state_id,55,,,velocitat màxima: endavant	=	*,gnis:estado_id	=	*,,,,,,,,,,,velocitat màxima: endavant,*,gnis:estado_id,*,16009
gns:dsg,MT,gns:dsg=MT,,gns:dsg	=	MUNTANYA,gns:dsg	=	MONTE,15210,,15210,0,,,,,No,,gns:dsg,MUNTANYA,gns:dsg,MONTE,16010
golf,bunker,golf=bunker,,golf	=	búnquer,golf	=	búnker,674898,0,58,,673078,0,1762,0,Yes,12,golf,búnquer,golf,búnker,16016
golf,cartpath,golf=cartpath,,golf	=	camí de carros,golf	=	camino de carros,207733,,40,,207689,0,4,,Yes,5,golf,camí de carros,golf,camino de carros,16021
golf,clubhouse,,,golf	=	casa club,golf	=	casa club,,,,,,,,,,,golf,casa club,golf,casa club,16028
