key,value,tag,definition_en,definition_ca,definition_es,count_all,count_all_fraction,count_nodes,count_nodes_fraction,count_ways,count_ways_fraction,count_relations,count_relations_fraction,in_wiki,projects,key_ca,value_ca,key_es,value_es,number
crop,fast_growing_wood,,,cultiu	=	fusta_de_creixement_ràpid,cultivo	=	madera_de_crecimiento_rápido,,,,,,,,,,,cultiu,fusta_de_creixement_ràpid,cultivo,madera_de_crecimiento_rápido,15187
crop,field_cropland,,,cultiu	=	camp_terra_de_cultiu,cultivo	=	campo_tierra_de_cultivo,,,,,,,,,,,cultiu,camp_terra_de_cultiu,cultivo,campo_tierra_de_cultivo,15176
crop,flowers,,,cultiu	=	flors,cultivo	=	flores,,,,,,,,,,,cultiu,flors,cultivo,flores,15194
crop,forage,,,cultiu	=	farratge,cultivo	=	forraje,,,,,,,,,,,cultiu,farratge,cultivo,forraje,15178
crop,grape,crop=grape,,,,576600,0.0001,7005,0.0,558788,0.0005,10807,0.0008,Yes,5,,,,,502
crop,grape,,,cultiu	=	raïm,cultivo	=	uva,,,,,,,,,,,cultiu,raïm,cultivo,uva,15165
crop,grass,crop=grass,,,,37274,0.0,4,0.0,33927,0.0,3343,0.0002,Yes,4,,,,,4154
crop,grass,,,cultiu	=	gespa,cultivo	=	césped,,,,,,,,,,,cultiu,gespa,cultivo,césped,15166
crop,hay,,,cultiu	=	fenc,cultivo	=	heno,,,,,,,,,,,cultiu,fenc,cultivo,heno,15197
crop,hop,crop=hop,,,,11681,0.0,0,0.0,11639,0.0,42,0.0,Yes,6,,,,,11513
crop,hop,,,cultiu	=	saltar,cultivo	=	saltar,,,,,,,,,,,cultiu,saltar,cultivo,saltar,15171
crop,maize,,,cultiu	=	blat de moro,cultivo	=	maíz,,,,,,,,,,,cultiu,blat de moro,cultivo,maíz,15198
crop,market_gardening,crop=market_gardening,,,,12185,0.0,6,0.0,12144,0.0,35,0.0,No,0,,,,,11020
crop,market_gardening,,,cultiu	=	mercat_jardineria,cultivo	=	mercado_jardineria,,,,,,,,,,,cultiu,mercat_jardineria,cultivo,mercado_jardineria,15172
crop,native_pasture,,,cultiu	=	pastura_natiu,cultivo	=	pasto_nativo,,,,,,,,,,,cultiu,pastura_natiu,cultivo,pasto_nativo,15184
crop,no,,,cultiu	=	no,cultivo	=	no,,,,,,,,,,,cultiu,no,cultivo,no,15181
crop,oats,,,cultiu	=	civada,cultivo	=	avena,,,,,,,,,,,cultiu,civada,cultivo,avena,15189
crop,rape,,,cultiu	=	violació,cultivo	=	violación,,,,,,,,,,,cultiu,violació,cultivo,violación,15182
crop,rice,crop=rice,,,,433207,0.0,121,0.0,425980,0.0004,7106,0.0005,Yes,5,,,,,613
crop,rice,,,cultiu	=	arròs,cultivo	=	arroz,,,,,,,,,,,cultiu,arròs,cultivo,arroz,15164
crop,rye,,,cultiu	=	sègol,cultivo	=	centeno,,,,,,,,,,,cultiu,sègol,cultivo,centeno,15191
crop,short_rotation_forestry,,,cultiu	=	silvicultura de cicle curt,cultivo	=	silvicultura de ciclo corto,,,,,,,,,,,cultiu,silvicultura de cicle curt,cultivo,silvicultura de ciclo corto,15201
crop,soy,,,cultiu	=	soja,cultivo	=	soja,,,,,,,,,,,cultiu,soja,cultivo,soja,15177
crop,strawberry,,,cultiu	=	maduixa,cultivo	=	fresa,,,,,,,,,,,cultiu,maduixa,cultivo,fresa,15195
crop,sugar,,,cultiu	=	sucre,cultivo	=	azúcar,,,,,,,,,,,cultiu,sucre,cultivo,azúcar,15190
crop,sugarcane,crop=sugarcane,,,,27945,0.0,2,0.0,27020,0.0,923,0.0001,Yes,4,,,,,5234
crop,sugarcane,,,cultiu	=	Canya de sucre,cultivo	=	Caña de azúcar,,,,,,,,,,,cultiu,Canya de sucre,cultivo,Caña de azúcar,15169
crop,sunflower,,,cultiu	=	girasol,cultivo	=	girasol,,,,,,,,,,,cultiu,girasol,cultivo,girasol,15196
crop,tea,crop=tea,,,,13217,0.0,3,0.0,13008,0.0,206,0.0,Yes,5,,,,,10202
crop,tea,,,cultiu	=	te,cultivo	=	té,,,,,,,,,,,cultiu,te,cultivo,té,15170
crop,vegetable,,,cultiu	=	vegetal,cultivo	=	vegetal,,,,,,,,,,,cultiu,vegetal,cultivo,vegetal,15179
crop,vegetables,,,cultiu	=	vegetals,cultivo	=	vegetales,,,,,,,,,,,cultiu,vegetals,cultivo,vegetales,15186
crop,wheat,,,cultiu	=	blat,cultivo	=	trigo,,,,,,,,,,,cultiu,blat,cultivo,trigo,15175
crop,WINE␣GRAPES,,,cultiu	=	VI␣RAÏMS,cultivo	=	VINO␣UVAS,,,,,,,,,,,cultiu,VI␣RAÏMS,cultivo,VINO␣UVAS,15188
crop,yes,,,cultiu	=	si,cultivo	=	si,,,,,,,,,,,cultiu,si,cultivo,si,15173
crossing,informal,crossing=informal,,,,43994,0.0,39766,0.0001,4228,0.0,0,0.0,Yes,3,,,,,3663
crossing,island,,,encreuament	=	illa,cruce	=	isla,,,,,,,,,,,encreuament,illa,cruce,isla,15209
crossing,marked,crossing=marked,,,,2441624,0.0002,1645590,6,796029,0.0007,5,0.0,Yes,6,,,,,141
crossing,marked,,,encreuament	=	marcat,cruce	=	marcado,,,,,,,,,,,encreuament,marcat,cruce,marcado,15202
crossing,no,crossing=no,,,,45549,0.0,44915,0.0002,634,0.0,0,0.0,Yes,3,,,,,3569
crossing,no,,,encreuament	=	no,cruce	=	no,,,,,,,,,,,encreuament,no,cruce,no,15207
crossing,traffic_signals,crossing=traffic_signals,,,,2077658,0.0002,1542297,0.0056,535303,0.0005,58,0.0,Yes,16,,,,,173
crossing,traffic_signals,,,encreuament	=	Senyals de trànsit,cruce	=	Señales de tráfico,,,,,,,,,,,encreuament,Senyals de trànsit,cruce,Señales de tráfico,15205
crossing,uncontrolled,crossing=uncontrolled,,,,3854437,0.0003,2948112,0.0108,906317,0.0008,8,0.0,Yes,5,,,,,99
crossing,uncontrolled,,,encreuament	=	sense control,cruce	=	sin control,,,,,,,,,,,encreuament,sense control,cruce,sin control,15203
crossing,unknown,,,encreuament	=	desconegut,cruce	=	desconocido,,,,,,,,,,,encreuament,desconegut,cruce,desconocido,15208
crossing,unmarked,crossing=unmarked,,,,3888402,0.0003,2280324,0.0083,1608073,0.0014,5,0.0,Yes,8,,,,,95
crossing,unmarked,,,encreuament	=	no notificat,cruce	=	no notificado,,,,,,,,,,,encreuament,no notificat,cruce,no notificado,15204
crossing,zebra,crossing=zebra,,,,450308,0.0,270656,1,179648,0.0002,4,0.0,Yes,6,,,,,588
crossing,zebra,,,encreuament	=	zebra,cruce	=	cebra,,,,,,,,,,,encreuament,zebra,cruce,cebra,15206
crossing_ref,delineated,,,referència d'encreuament	=	delineat,referencia de cruce	=	delineado,,,,,,,,,,,referència d'encreuament,delineat,referencia de cruce,delineado,15213
crossing_ref,pelican,crossing_ref=pelican,,,,30226,0.0,26563,0.0001,3663,0.0,0,0.0,Yes,6,,,,,4937
crossing_ref,pelican,,,cruce_ref	=	pelicà,cruce_ref	=	pelícano,,,,,,,,,,,cruce_ref,pelicà,cruce_ref,pelícano,15211
crossing_ref,toucan,crossing_ref=toucan,,,,20065,0.0,17712,0.0001,2353,0.0,0,0.0,No,6,,,,,6926
crossing_ref,toucan,,,cruce_ref	=	tucà,cruce_ref	=	tucán,,,,,,,,,,,cruce_ref,tucà,cruce_ref,tucán,15212
crossing_ref,zebra,crossing_ref=zebra,,,,415157,0.0,394026,0.0014,21131,0.0,0,0.0,Yes,9,,,,,635
crossing_ref,zebra,,,cruce_ref	=	zebra,cruce_ref	=	cebra,,,,,,,,,,,cruce_ref,zebra,cruce_ref,cebra,15210
crossing:activation,automatic,crossing:activation=automatic,,,,22343,0.0,22336,0.0001,7,0.0,0,0.0,No,2,,,,,6315
crossing:activation,automatic,,,encreuament: activació	=	automàtic,cruce: activación	=	automático,,,,,,,,,,,encreuament: activació,automàtic,cruce: activación,automático,15214
crossing:barrier,double_half,crossing:barrier=double_half,,,,16258,0.0,16255,0.0001,1,0.0,2,0.0,No,6,,,,,8375
crossing:barrier,full,crossing:barrier=full,,,,32972,0.0,32963,0.0001,9,0.0,0,0.0,No,7,,,,,4587
crossing:barrier,full,,,encreuament:barrera	=	complet,cruce:barrera	=	completo,,,,,,,,,,,encreuament:barrera,complet,cruce:barrera,completo,15217
crossing:barrier,half,crossing:barrier=half,,,,46017,0.0,46004,0.0002,13,0.0,0,0.0,No,6,,,,,3538
crossing:barrier,half,,,encreuament:barrera	=	meitat,cruce:barrera	=	mitad,,,,,,,,,,,encreuament:barrera,meitat,cruce:barrera,mitad,15216
crossing:barrier,no,crossing:barrier=no,,,,127911,0.0,127837,0.0005,74,0.0,0,0.0,No,6,,,,,1644
crossing:barrier,no,,,encreuament:barrera	=	no,cruce:barrera	=	no,,,,,,,,,,,encreuament:barrera,no,cruce:barrera,no,15215
crossing:bell,no,crossing:bell=no,,,,35126,0.0,35117,0.0001,9,0.0,0,0.0,No,4,,,,,4369
crossing:bell,no,,,encreuament:campana	=	no,cruce:campana	=	no,,,,,,,,,,,encreuament:campana,no,cruce:campana,no,15219
crossing:bell,yes,crossing:bell=yes,,,,62410,0.0,62392,0.0002,17,0.0,1,0.0,No,4,,,,,2825
crossing:bell,yes,,,encreuament:campana	=	sí,cruce:campana	=	sí,,,,,,,,,,,encreuament:campana,sí,cruce:campana,sí,15218
crossing:island,no,crossing:island=no,,,,2384983,0.0002,1816410,0.0066,568573,0.0005,0,0.0,Yes,5,,,,,144
crossing:island,no,,,encreuament: illa	=	no,cruce: isla	=	no,,,,,,,,,,,encreuament: illa,no,cruce: isla,no,15220
crossing:island,yes,crossing:island=yes,,,,434350,0.0,318483,0.0012,115844,0.0001,23,0.0,Yes,10,,,,,610
crossing:island,yes,,,encreuament: illa	=	sí,cruce: isla	=	sí,,,,,,,,,,,encreuament: illa,sí,cruce: isla,sí,15221
crossing:light,no,crossing:light=no,,,,37354,0.0,37329,0.0001,25,0.0,0,0.0,No,4,,,,,4147
crossing:light,no,,,encreuament: llum	=	no,cruce: luz	=	no,,,,,,,,,,,encreuament: llum,no,cruce: luz,no,15223
crossing:light,yes,crossing:light=yes,,,,87654,0.0,87543,0.0003,110,0.0,1,0.0,No,5,,,,,2174
crossing:light,yes,,,encreuament: llum	=	sí,cruce: luz	=	sí,,,,,,,,,,,encreuament: llum,sí,cruce: luz,sí,15222
crossing:markings,dashes,crossing:markings=dashes,,,,80775,0.0,56758,0.0002,24017,0.0,0,0.0,No,9,,,,,2323
crossing:markings,dots,crossing:markings=dots,,,,72454,0.0,46766,0.0002,25688,0.0,0,0.0,No,9,,,,,2525
crossing:markings,ladder,crossing:markings=ladder,,,,191043,0.0,101806,0.0004,89235,0.0001,2,0.0,No,9,,,,,1188
crossing:markings,ladder:skewed,crossing:markings=ladder:skewed,,,,40628,0.0,20601,0.0001,20027,0.0,0,0.0,No,8,,,,,3871
crossing:markings,lines,crossing:markings=lines,,,,399651,0.0,209434,0.0008,190216,0.0002,1,0.0,No,11,,,,,652
crossing:markings,no,crossing:markings=no,,,,3049508,0.0003,1778457,0.0065,1271050,0.0011,1,0.0,Yes,10,,,,,115
crossing:markings,surface,crossing:markings=surface,,,,44622,0.0,28597,0.0001,16024,0.0,1,0.0,No,11,,,,,3618
crossing:markings,yes,crossing:markings=yes,,,,1635610,0.0001,989138,0.0036,646472,0.0006,0,0.0,Yes,11,,,,,223
crossing:markings,zebra,crossing:markings=zebra,,,,2281239,0.0002,1774163,0.0065,507072,0.0004,4,0.0,Yes,15,,,,,152
crossing:markings,zebra,,,encreuament:marques	=	zebra,cruce:marcas	=	cebra,,,,,,,,,,,encreuament:marques,zebra,cruce:marcas,cebra,15224
crossing:markings,zebra:bicolour,crossing:markings=zebra:bicolour,,,,10456,0.0,7339,0.0,3117,0.0,0,0.0,No,8,,,,,12842
crossing:markings,zebra:paired,crossing:markings=zebra:paired,,,,17470,0.0,9246,0.0,8224,0.0,0,0.0,No,8,,,,,7876
crossing:markings:colour,yellow,crossing:markings:colour=yellow,,,,41144,0.0,29629,0.0001,11515,0.0,0,0.0,No,0,,,,,3821
crossing:saltire,yes,crossing:saltire=yes,,,,32063,0.0,32057,0.0001,6,0.0,0,0.0,No,1,,,,,4682
crossing:saltire,yes,,,encreuament: saltir	=	sí,cruce:saltire	=	sí,,,,,,,,,,,encreuament: saltir,sí,cruce:saltire,sí,15225
crossing:signals,no,crossing:signals=no,,,,499147,0.0,388618,0.0014,110529,0.0001,0,0.0,Yes,5,,,,,553
crossing:signals,yes,crossing:signals=yes,,,,321448,0.0,202977,0.0007,118470,0.0001,1,0.0,Yes,7,,,,,772
crown_type,i,crown_type=i,,,,11409,0.0,11403,0.0,6,0.0,0,0.0,No,0,,,,,11787
cuisine,african,,,cuina	=	africà,cocina	=	africano,,,,,,,,,,,cuina,africà,cocina,africano,15289
cuisine,american,cuisine=american,,,,25854,0.0,13281,0.0,12522,0.0,51,0.0,Yes,9,,,,,5580
cuisine,american,,,cuina	=	americà,cocina	=	americano,,,,,,,,,,,cuina,americà,cocina,americano,15236
cuisine,arab,,,cuina	=	àrab,cocina	=	árabe,,,,,,,,,,,cuina,àrab,cocina,árabe,15283
cuisine,asian,cuisine=asian,,,,22300,0.0,19100,0.0001,3162,0.0,38,0.0,Yes,9,,,,,6326
cuisine,asian,,,cuina	=	asiàtic,cocina	=	asiático,,,,,,,,,,,cuina,asiàtic,cocina,asiático,15239
cuisine,bagel,,,cuina	=	rosquilla,cocina	=	rosquilla,,,,,,,,,,,cuina,rosquilla,cocina,rosquilla,15284
cuisine,barbecue,cuisine=barbecue,,,,10986,0.0,7654,0.0,3320,0.0,12,0.0,Yes,6,,,,,12245
cuisine,barbecue,,,cuina	=	graella,cocina	=	parilla,,,,,,,,,,,cuina,graella,cocina,parilla,15255
cuisine,beef_bowl,,,cuina	=	bol de carn,cocina	=	tazón de carne,,,,,,,,,,,cuina,bol de carn,cocina,tazón de carne,15272
cuisine,brazilian,,,cuina	=	brasiler,cocina	=	brasileño,,,,,,,,,,,cuina,brasiler,cocina,brasileño,15297
cuisine,breakfast,,,cuina	=	esmorzar,cocina	=	desayuno,,,,,,,,,,,cuina,esmorzar,cocina,desayuno,15269
cuisine,breakfast;pancake,,,cuina	=	esmorzar; pancakes,cocina	=	desayuno; panqueque,,,,,,,,,,,cuina,esmorzar; pancakes,cocina,desayuno; panqueque,15279
cuisine,brunch,,,cuina	=	desesmorzar,cocina	=	desalmuerzo,,,,,,,,,,,cuina,desesmorzar,cocina,desalmuerzo,15304
cuisine,bubble_tea,cuisine=bubble_tea,,,,10296,0.0,9729,0.0,566,0.0,1,0.0,Yes,6,,,,,13018
cuisine,bubble_tea,,,cuina	=	Te de bombolles,cocina	=	Té de burbujas,,,,,,,,,,,cuina,Te de bombolles,cocina,Té de burbujas,15261
cuisine,burger,cuisine=burger,,,,108911,0.0,60791,0.0002,47824,0.0,296,0.0,Yes,16,,,,,1851
cuisine,burger,,,cuina	=	hamburguesa,cocina	=	hamburguesa,,,,,,,,,,,cuina,hamburguesa,cocina,hamburguesa,15227
cuisine,cake,,,cuina	=	pastís,cocina	=	pastel,,,,,,,,,,,cuina,pastís,cocina,pastel,15282
cuisine,caribbean,,,cuina	=	carib,cocina	=	caribe,,,,,,,,,,,cuina,carib,cocina,caribe,15294
cuisine,catalan,,,cuina	=	català,cocina	=	catalán,,,,,,,,,,,cuina,català,cocina,catalán,15300
cuisine,chicken,cuisine=chicken,,,,43517,0.0,28531,0.0001,14948,0.0,38,0.0,Yes,8,,,,,3687
cuisine,chicken,,,cuina	=	pollastre,cocina	=	pollo,,,,,,,,,,,cuina,pollastre,cocina,pollo,15233
cuisine,chinese,cuisine=chinese,,,,58286,0.0,47558,0.0002,10692,0.0,36,0.0,Yes,16,,,,,2969
cuisine,chinese,,,cuina	=	xinès,cocina	=	chino,,,,,,,,,,,cuina,xinès,cocina,chino,15231
cuisine,churro,,,cuina	=	xurros,cocina	=	churros,,,,,,,,,,,cuina,xurros,cocina,churros,15301
cuisine,coffee_shop,cuisine=coffee_shop,,,,96546,0.0,79124,0.0003,17310,0.0,112,0.0,Yes,8,,,,,2023
cuisine,coffee_shop,,,cuina	=	cafeteria,cocina	=	cafetería,,,,,,,,,,,cuina,cafeteria,cocina,cafetería,15229
cuisine,couscous,,,cuina	=	cuscús,cocina	=	cuscús,,,,,,,,,,,cuina,cuscús,cocina,cuscús,15303
cuisine,crepe,,,cuina	=	crepe,cocina	=	crepe,,,,,,,,,,,cuina,crepe,cocina,crepe,15270
cuisine,curry,,,cuina	=	curri,cocina	=	curry,,,,,,,,,,,cuina,curri,cocina,curry,15302
cuisine,dessert,,,cuina	=	postres,cocina	=	postre,,,,,,,,,,,cuina,postres,cocina,postre,15314
cuisine,donut,,,cuina	=	rosquilla,cocina	=	rosquilla,,,,,,,,,,,cuina,rosquilla,cocina,rosquilla,15262
cuisine,donut;coffee_shop,,,cuina	=	donut;cafeteria,cocina	=	donut;cafetería,,,,,,,,,,,cuina,donut;cafeteria,cocina,donut;cafetería,15256
cuisine,dumpling,,,cuina	=	bola de massa bullida,cocina	=	bola de masa hervida,,,,,,,,,,,cuina,bola de massa bullida,cocina,bola de masa hervida,15296
cuisine,dumplings,,,cuina	=	mandonguilles,cocina	=	albóndigas,,,,,,,,,,,cuina,mandonguilles,cocina,albóndigas,15295
cuisine,empanada,,,cuina	=	empanada,cocina	=	empanada,,,,,,,,,,,cuina,empanada,cocina,empanada,15305
cuisine,filipino,,,cuina	=	filipí,cocina	=	filipino,,,,,,,,,,,cuina,filipí,cocina,filipino,15288
cuisine,fish,,,cuina	=	peix,cocina	=	pez,,,,,,,,,,,cuina,peix,cocina,pez,15260
cuisine,fish_and_chips,cuisine=fish_and_chips,,,,10057,0.0,6930,0.0,3121,0.0,6,0.0,Yes,9,,,,,13331
cuisine,fish_and_chips,,,cuina	=	peix i papes fregides,cocina	=	pescado y papas fritas,,,,,,,,,,,cuina,peix i papes fregides,cocina,pescado y papas fritas,15249
cuisine,french,cuisine=french,,,,14983,0.0,12514,0.0,2456,0.0,13,0.0,Yes,15,,,,,9063
cuisine,french,,,cuina	=	francès,cocina	=	francés,,,,,,,,,,,cuina,francès,cocina,francés,15241
cuisine,friture,,,cuina	=	fregit,cocina	=	fritura,,,,,,,,,,,cuina,fregit,cocina,fritura,15267
cuisine,georgian,,,cuina	=	georgià,cocina	=	georgiano,,,,,,,,,,,cuina,georgià,cocina,georgiano,15278
cuisine,german,cuisine=german,,,,11988,0.0,8682,0.0,3287,0.0,19,0.0,Yes,6,,,,,11228
cuisine,german,,,cuina	=	alemany,cocina	=	alemán,,,,,,,,,,,cuina,alemany,cocina,alemán,15244
cuisine,greek,cuisine=greek,,,,13260,0.0,10978,0.0,2273,0.0,9,0.0,Yes,15,,,,,10163
cuisine,greek,,,cuina	=	grec,cocina	=	griego,,,,,,,,,,,cuina,grec,cocina,griego,15245
cuisine,grill,,,cuina	=	graella,cocina	=	parrilla,,,,,,,,,,,cuina,graella,cocina,parrilla,15312
cuisine,gyros,,,cuina	=	giroscopis,cocina	=	giroscopios,,,,,,,,,,,cuina,giroscopis,cocina,giroscopios,15307
cuisine,hot_dog,,,cuina	=	Panxo,cocina	=	Pancho,,,,,,,,,,,cuina,Panxo,cocina,Pancho,15276
cuisine,hot_pot,,,cuina	=	olla calenta,cocina	=	olla caliente,,,,,,,,,,,cuina,olla calenta,cocina,olla caliente,15310
cuisine,hotpot,,,cuina	=	estofat,cocina	=	estofado,,,,,,,,,,,cuina,estofat,cocina,estofado,15306
cuisine,ice_cream,cuisine=ice_cream,,,,14808,0.0,12166,0.0,2626,0.0,16,0.0,Yes,9,,,,,9166
cuisine,ice_cream,,,cuina	=	gelat,cocina	=	helado,,,,,,,,,,,cuina,gelat,cocina,helado,15242
cuisine,ice_cream;burger,,,cuina	=	gelat;hamburguesa,cocina	=	helado;hamburguesa,,,,,,,,,,,cuina,gelat;hamburguesa,cocina,helado;hamburguesa,15263
cuisine,indian,cuisine=indian,,,,25528,0.0,21278,0.0001,4234,0.0,16,0.0,Yes,16,,,,,5642
cuisine,indian,,,cuina	=	indi,cocina	=	indio,,,,,,,,,,,cuina,indi,cocina,indio,15238
cuisine,indonesian,,,cuina	=	indonesi,cocina	=	indonesio,,,,,,,,,,,cuina,indonesi,cocina,indonesio,15281
cuisine,international,,,cuina	=	internacional,cocina	=	internacional,,,,,,,,,,,cuina,internacional,cocina,internacional,15250
cuisine,italian,cuisine=italian,,,,53286,0.0,43938,0.0002,9294,0.0,54,0.0,Yes,16,,,,,3144
cuisine,italian,,,cuina	=	italià,cocina	=	italiano,,,,,,,,,,,cuina,italià,cocina,italiano,15230
cuisine,italian_pizza,,,cuina	=	pizza_italiana,cocina	=	pizza_italiana,,,,,,,,,,,cuina,pizza_italiana,cocina,pizza_italiana,15280
cuisine,italian;pizza,,,cuina	=	italià;pizza,cocina	=	italiano;pizza,,,,,,,,,,,cuina,italià;pizza,cocina,italiano;pizza,15264
cuisine,japanese,cuisine=japanese,,,,32094,0.0,26988,0.0001,5081,0.0,25,0.0,Yes,9,,,,,4680
cuisine,japanese,,,cuina	=	japonès,cocina	=	japonés,,,,,,,,,,,cuina,japonès,cocina,japonés,15235
cuisine,jause,,,cuina	=	jause,cocina	=	jause,,,,,,,,,,,cuina,jause,cocina,jause,15309
cuisine,juice,,,cuina	=	suc,cocina	=	jugo,,,,,,,,,,,cuina,suc,cocina,jugo,15265
cuisine,kebab,cuisine=kebab,,,,27468,0.0,24366,0.0001,3086,0.0,16,0.0,Yes,16,,,,,5299
cuisine,kebab,,,cuina	=	broqueta,cocina	=	brocheta,,,,,,,,,,,cuina,broqueta,cocina,brocheta,15237
cuisine,kebab;pizza,,,cuina	=	kebab;pizza,cocina	=	kebab;pizza,,,,,,,,,,,cuina,kebab;pizza,cocina,kebab;pizza,15273
cuisine,korean,cuisine=korean,,,,14292,0.0,13499,0.0,790,0.0,3,0.0,Yes,9,,,,,9469
cuisine,korean,,,cuina	=	coreà,cocina	=	coreano,,,,,,,,,,,cuina,coreà,cocina,coreano,15247
cuisine,lebanese,,,cuina	=	libanès,cocina	=	libanés,,,,,,,,,,,cuina,libanès,cocina,libanés,15275
cuisine,local,,,cuina	=	local,cocina	=	local,,,,,,,,,,,cuina,local,cocina,local,15258
cuisine,malaysian,,,cuina	=	malasi,cocina	=	malasio,,,,,,,,,,,cuina,malasi,cocina,malasio,15293
cuisine,mediterranean,,,cuina	=	Mediterrani,cocina	=	Mediterráneo,,,,,,,,,,,cuina,Mediterrani,cocina,Mediterráneo,15266
cuisine,mexican,cuisine=mexican,,,,38075,0.0,26457,0.0001,11576,0.0,42,0.0,Yes,8,,,,,4082
cuisine,mexican,,,cuina	=	mexicà,cocina	=	mexicano,,,,,,,,,,,cuina,mexicà,cocina,mexicano,15234
cuisine,noodle,cuisine=noodle,,,,10043,0.0,8049,0.0,1985,0.0,9,0.0,Yes,8,,,,,13348
cuisine,noodle,,,cuina	=	fideus,cocina	=	fideos,,,,,,,,,,,cuina,fideus,cocina,fideos,15253
cuisine,pakistani,,,cuina	=	pakistanès,cocina	=	pakistaní,,,,,,,,,,,cuina,pakistanès,cocina,pakistaní,15311
cuisine,pancake,,,cuina	=	torteta,cocina	=	tortita,,,,,,,,,,,cuina,torteta,cocina,tortita,15319
cuisine,pasta,,,cuina	=	pasta,cocina	=	pasta,,,,,,,,,,,cuina,pasta,cocina,pasta,15286
cuisine,pastry,,,cuina	=	Pastisseria,cocina	=	Pastelería,,,,,,,,,,,cuina,Pastisseria,cocina,Pastelería,15313
cuisine,peruvian,,,cuina	=	peruà,cocina	=	peruano,,,,,,,,,,,cuina,peruà,cocina,peruano,15292
cuisine,pie,,,cuina	=	pastís,cocina	=	tarta,,,,,,,,,,,cuina,pastís,cocina,tarta,15317
cuisine,pizza,cuisine=pizza,,,,129639,0.0,107601,0.0004,21936,0.0,102,0.0,Yes,18,,,,,1625
cuisine,pizza,,,cuina	=	pizza,cocina	=	pizza,,,,,,,,,,,cuina,pizza,cocina,pizza,15226
cuisine,pizza;italian,,,cuina	=	pizza;italiana,cocina	=	pizza;italiana,,,,,,,,,,,cuina,pizza;italiana,cocina,pizza;italiana,15271
cuisine,pizza;kebab,,,cuina	=	pizza; kebab,cocina	=	pizza; kebab,,,,,,,,,,,cuina,pizza; kebab,cocina,pizza; kebab,15290
cuisine,polish,,,cuina	=	polonès,cocina	=	polaco,,,,,,,,,,,cuina,polonès,cocina,polaco,15287
cuisine,portuguese,,,cuina	=	portuguès,cocina	=	portugués,,,,,,,,,,,cuina,portuguès,cocina,portugués,15285
cuisine,ramen,,,cuina	=	ramen,cocina	=	ramen,,,,,,,,,,,cuina,ramen,cocina,ramen,15259
cuisine,regional,cuisine=regional,,,,84625,0.0,62355,0.0002,22060,0.0,210,0.0,Yes,8,,,,,2232
cuisine,regional,,,cuina	=	regional,cocina	=	regional,,,,,,,,,,,cuina,regional,cocina,regional,15228
cuisine,russian,,,cuina	=	rus,cocina	=	ruso,,,,,,,,,,,cuina,rus,cocina,ruso,15291
